scrapedate,lastupdated,stateagency,facility,fac_city,fac_state,facilitytype,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_pending,fac_inc_positivetests,fac_staff_vaccinated,fac_inc_vaccinated,sum_inc_population,sum_inc_population_bopmanaged,sum_inc_population_community,sum_staff_population,facility_bjs,fac_address,fac_zip,fac_facilitytype,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_pop_bopmanaged,sum_inc_pop_community,sum_staff_deaths,sum_staff_positive,sum_staff_pop,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linkTexast,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,bjs_fac_notes2,oldnew
03/03/2021,,BOP,"VOL. OF AMER. DALLAS, Texas (HUTCHINS, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"800 W WINTERGREEN ROAD HUTCHINS, Texas",75141,,,48952,236,TRUE,,,4,6455,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"AVALON AUSTIN CORECIVIC (DEL VALLE, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"3154 East Hwy 71, Del Valle, Texas 78617",78617,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,BASTROP FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
03/04/2021,,BOP,BEAUMONT LOW FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
03/04/2021,,BOP,BEAUMONT MEDIUM FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
03/04/2021,,BOP,BEAUMONT USP,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
03/04/2021,,BOP,BIG SPRING FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
03/04/2021,,BOP,BRYAN FPC,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
03/04/2021,,BOP,Bastrop FCI,bastrop,Texas,,455,0,TRUE,1,42,36,TRUE,0,,,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
03/04/2021,,BOP,Beaumont Low FCI,beaumont,Texas,,1134,1,TRUE,1,28,2,TRUE,0,,,,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
03/04/2021,,BOP,Beaumont Medium FCI,beaumont,Texas,,678,2,TRUE,0,33,10,TRUE,0,,,,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
03/04/2021,,BOP,Beaumont USP,beaumont,Texas,,126,4,TRUE,0,28,4,TRUE,0,,,,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
03/04/2021,,BOP,Big Spring (Flightline) CI,big spring,Texas,,33,0,TRUE,1,,,,,,,,,,,,,,,"2001 RICKABAUGH DRIVE BIG SPRING, Texas 79720",79720,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Big Spring CI,big spring,Texas,,529,0,TRUE,1,,,,,,,,,,,,,,,"1701 APRON DRIVE BIG SPRING, Texas 79720",79720,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Big Spring FCI,big spring,Texas,,780,0,TRUE,3,11,11,0,0,,,,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
03/04/2021,,BOP,Bryan FPC,bryan,Texas,,100,0,TRUE,0,14,6,TRUE,0,,,,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
03/04/2021,,BOP,CARSWELL FMC,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
03/04/2021,,BOP,"COUNTY REHABILITATION CENTER (TYLER, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"CROSSPOINT SAN ANTONIO (SAN ANTONIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"605 Augusta St, San Antonio, Texas 78215",78215,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Carswell FMC,fort worth,Texas,,775,7,TRUE,6,4,3,TRUE,0,,,,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
03/04/2021,,BOP,County Rehabilitation Center (RRC),tyler,Texas,,7,0,TRUE,0,0,0,0,0,,,,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"DISMAS CORPUS CHRISTI (CORPUS CHRISTI, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"1023 MESTINA STREET CORPUS CHRISTI, Texas",78401,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"DISMAS DEL RIO (DEL RIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"1306 EAST GIBBS ST. DEL RIO, Texas",78840,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"DISMAS LAREDO (LAREDO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"DISMAS MIDLAND (MIDLAND, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"24 WEST INDUSTRIAL LOOP MIDLAND, Texas",79701,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Dismas Laredo (RRC),laredo,Texas,,3,0,TRUE,0,0,0,0,0,,,,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,FORT WORTH FMC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Fort Worth FMC,fort worth,Texas,,753,4,TRUE,14,49,34,TRUE,0,,,,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Giles W. Dalby CI,post,Texas,,96,3,TRUE,3,,,,,,,,,,,,,,,"805 NORTH AVENUE F POST, Texas 79356",79356,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Grand Prairie,grand prairie,Texas,,0,0,0,0,46,20,TRUE,0,,,,,,,,,,,"U.S. ARMED FORCES RESERVE COMPLEX // 346 MARINE FORCES DRIVE GRAND PRAIRIE, Texas 75051",75051,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,HOUSTON FDC,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Houston FDC,houston,Texas,,200,0,TRUE,0,30,30,0,0,,,,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,LA TU FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"8500 DONIPHAN ROAD ANTHONY, Texas 79821",79821,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"LEIDEL SANCTION CENTER (HOUSTON, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"1819 Commerce Street Houston,Texas 77002",77002,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,La Tu FCI,anthony,Texas,,495,5,TRUE,2,72,5,TRUE,0,,,,,,,,,,,"8500 DONIPHAN ROAD ANTHONY, Texas 79821",79821,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"MIDVALLEY HOUSE (EDINBURG, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"2520 S. Expressway 281 Edinburg,Texas 78539",78539,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,"REALITY HOUSE, GEO (BROWNSVILLE, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"5965 N. Expressway 77/83 Brownsville,Texas 78520",78520,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Reeves I & II CI,pecos,Texas,,20,0,TRUE,0,,,,,,,,,,,,,,,"98 WEST COUNTY ROAD #204 PECOS, Texas 79772",79772,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Reeves III CI,pecos,Texas,,32,0,TRUE,1,,,,,,,,,,,,,,,"100 COUNTY ROAD # 204 PECOS, Texas 79772",79772,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,SEAGOVILLE FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,new
03/04/2021,,BOP,Seagoville FCI,seagoville,Texas,,1228,2,TRUE,5,49,3,TRUE,0,,,,,,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,new
03/04/2021,,BOP,South Central RO,grand prairie,Texas,,0,0,0,0,7,6,TRUE,0,,,,,,,,,,,"US ARMED FORCES RESERVE CMPL GRAND PRAIRIE, Texas 75051",75051,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,TEXARKA FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,,"4001 LEOPARD DRIVE TEXARKANA, Texas 75501",75501,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,THREE RIVERS FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,new
03/04/2021,,BOP,Texarka FCI,texarka,Texas,,619,9,TRUE,1,87,22,TRUE,0,,,,,,,,,,,"4001 LEOPARD DRIVE TEXARKANA, Texas 75501",75501,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/04/2021,,BOP,Three Rivers FCI,three rivers,Texas,,291,4,TRUE,0,56,20,TRUE,0,,,,,,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,new
03/04/2021,,BOP,"VOL. OF AMER. DALLAS, Texas (HUTCHINS, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"800 W WINTERGREEN ROAD HUTCHINS, Texas",75141,,TRUE,48902,236,TRUE,TRUE,TRUE,4,6465,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/05/2021,,BOP,"AVALON AUSTIN CORECIVIC (DEL VALLE, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"3154 East Hwy 71, Del Valle, Texas 78617",78617,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/05/2021,,BOP,BASTROP FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
03/05/2021,,BOP,BEAUMONT LOW FCI,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
03/05/2021,,BOP,BEAUMONT MEDIUM FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
03/05/2021,,BOP,BEAUMONT USP,,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
03/05/2021,,BOP,BIG SPRING FCI,,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
03/05/2021,,BOP,BRYAN FPC,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
03/05/2021,,BOP,Bastrop FCI,bastrop,Texas,,454,0,TRUE,1,42,36,TRUE,0,,,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,new
03/05/2021,,BOP,Beaumont Low FCI,beaumont,Texas,,1133,1,TRUE,1,28,2,TRUE,0,,,,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,new
03/05/2021,,BOP,Beaumont Medium FCI,beaumont,Texas,,677,2,TRUE,0,33,10,TRUE,0,,,,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,new
03/05/2021,,BOP,Beaumont USP,beaumont,Texas,,127,4,TRUE,0,29,5,TRUE,0,,,,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,new
03/05/2021,,BOP,Big Spring (Flightline) CI,big spring,Texas,,33,0,TRUE,1,,,,,,,,,,,,,,,"2001 RICKABAUGH DRIVE BIG SPRING, Texas 79720",79720,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/05/2021,,BOP,Big Spring CI,big spring,Texas,,529,0,TRUE,1,,,,,,,,,,,,,,,"1701 APRON DRIVE BIG SPRING, Texas 79720",79720,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/05/2021,,BOP,Big Spring FCI,big spring,Texas,,779,0,TRUE,3,11,11,0,0,,,,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,new
03/05/2021,,BOP,Bryan FPC,bryan,Texas,,100,0,TRUE,0,14,6,TRUE,0,,,,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,new
03/05/2021,,BOP,CARSWELL FMC,,Texas,,,,,,,,,,TRUE,0,TRUE,TRUE,TRUE,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,new
03/05/2021,,BOP,"COUNTY REHABILITATION CENTER (TYLER, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,0,TRUE,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
03/05/2021,,BOP,"CROSSPOINT SAN ANTONIO (SAN ANTONIO, Texas) (RRC)",,Texas,,,,,,,,,,TRUE,TRUE,TRUE,,,,,,,,"605 Augusta St, San Antonio, Texas 78215",78215,,TRUE,48870,236,TRUE,TRUE,TRUE,4,6470,TRUE,not in BJS,,,,,,,,,,,,,,,,,,,,,new
